조회권역코드,조회권역명,수집일시_UTC,dcls_month,fin_co_no,kor_co_nm,fin_prdt_cd,fin_prdt_nm,join_way,mtrt_int,spcl_cnd,join_deny,join_member,etc_note,max_limit,dcls_strt_day,dcls_end_day,fin_co_subm_day,intr_rate_type,intr_rate_type_nm,rsrv_type,rsrv_type_nm,save_trm,intr_rate,intr_rate2
020000,은행,2026-08-31T05:51:56+00:00,202608,0011625,신한은행,230-0119-85,신한 알.쏠 적금,"영업점,스마트폰","-1개월 이하:(일반) 정기적금 기본금리 1/2
(단, 최저금리 0.10%)
-1개월 초과~6개월 이하: (일반) 정기적금 기본금리의 1/4
(단, 최저금리 0.10%)
-6개월 초과 0.10%","※가산금리 최고 연 1.30%
- 소득이체 : 연 0.6%
- 카드이용 : 연 0.3%
- 오픈뱅킹 : 연 0.6%
- 청약보유 : 연 0.3%
- 마케팅동의 : 연 0.1%
※ 우대금리 항목별 자세한 적용 조건은 상품설명서 참조",1,제한없음,"1. 가입한도: 
월300만원 이하
2. 1인 다계좌",3000000,20260820,,202608200919,S,단리,F,자유적립식,24,2.65,3.95
020000,은행,2026-08-31T05:51:56+00:00,202608,0011625,신한은행,230-0119-85,신한 알.쏠 적금,"영업점,스마트폰","-1개월 이하:(일반) 정기적금 기본금리 1/2
(단, 최저금리 0.10%)
-1개월 초과~6개월 이하: (일반) 정기적금 기본금리의 1/4
(단, 최저금리 0.10%)
-6개월 초과 0.10%","※가산금리 최고 연 1.30%
- 소득이체 : 연 0.6%
- 카드이용 : 연 0.3%
- 오픈뱅킹 : 연 0.6%
- 청약보유 : 연 0.3%
- 마케팅동의 : 연 0.1%
※ 우대금리 항목별 자세한 적용 조건은 상품설명서 참조",1,제한없음,"1. 가입한도: 
월300만원 이하
2. 1인 다계좌",3000000,20260820,,202608200919,S,단리,F,자유적립식,36,2.7,4
020000,은행,2026-08-31T05:51:56+00:00,202608,0010016,아이엠뱅크,10521001001166004,iM함께적금,"영업점,인터넷,스마트폰","만기 후 1개월 미만 경과: 약정이자율 x 50%
만기 후 3개월 미만 경과: 약정이자율 x 25%
만기 후 3개월 이상 경과: 약정이자율 x 10%","*최고우대금리:연0.85%p
-전월 총수신 평잔 30만원 이상 또는 첫만남플러스통장 보유:연0.10%p
-당행 주택청약상품 보유 
-신규일 ""iM함께예금"" 동시 가입 및 만기 보유 
각 연0.20%p
-당행 오픈뱅킹서비스에 다른 은행 계좌 등록:연0.30%p                       
*해당 상품을 인터넷/모바일뱅킹을 통해 가입:연0.05%p",1,실명의 개인 및 개인사업자,계좌당 가입 최저한도 : 10만원,,20260820,,202608200845,S,단리,S,정액적립식,12,3,3.85
020000,은행,2026-08-31T05:51:56+00:00,202608,0010001,우리은행,WR0001L,WON적금,"스마트폰,전화(텔레뱅킹)","만기 후
- 1개월이내 : 만기시점약정이율×50%
- 1개월초과 6개월이내: 만기시점약정이율×30%
- 6개월초과 : 만기시점약정이율×20%

※ 만기시점 약정이율 : 일반정기적금 금리","1. 아래 각 항(가, 나)의 조건을 충족하는 경우 합산 최대 연 0.2%p 우대
가. 이 적금을 우리꿈통장, WON통장에 연결하여 가입하는 경우 : 0.1%p
나. 우리 오픈뱅킹 서비스에 타행계좌가 등록되어 있는 경우 : 연 0.1%p",1,실명의 개인,"1. 가입기간 : 1년
2. 가입금액 : 월 50만원 이내",,20260820,,202608201532,S,단리,F,자유적립식,12,3.2,3.4
020000,은행,2026-08-31T05:51:56+00:00,202608,0010001,우리은행,WR0001L,WON적금,"스마트폰,전화(텔레뱅킹)","만기 후
- 1개월이내 : 만기시점약정이율×50%
- 1개월초과 6개월이내: 만기시점약정이율×30%
- 6개월초과 : 만기시점약정이율×20%

※ 만기시점 약정이율 : 일반정기적금 금리","1. 아래 각 항(가, 나)의 조건을 충족하는 경우 합산 최대 연 0.2%p 우대
가. 이 적금을 우리꿈통장, WON통장에 연결하여 가입하는 경우 : 0.1%p
나. 우리 오픈뱅킹 서비스에 타행계좌가 등록되어 있는 경우 : 연 0.1%p",1,실명의 개인,"1. 가입기간 : 1년
2. 가입금액 : 월 50만원 이내",,20260820,,202608201532,S,단리,S,정액적립식,12,3.2,3.4
020000,은행,2026-08-31T05:51:56+00:00,202608,0010001,우리은행,WR0001F,우리SUPER주거래적금,"영업점,인터넷,스마트폰,전화(텔레뱅킹)","만기 후
- 1개월이내 : 만기시점약정이율×50%
- 1개월초과 6개월이내: 만기시점약정이율×30%
- 6개월초과 : 만기시점약정이율×20%

※ 만기시점 약정이율 : 일반정기적금 금리","1.우리은행 입출식 계좌에서 각 항목별 실적 월 수가 계약기간의 1/2이상인 경우
가.급여/연금 이체:연 0.7%p
나.공과금 자동이체 출금: 0.3%p
다.우리카드사 신용/체크카드 결제 10만원 이상: 연 0.3%p
2.상품서비스 마케팅 동의 항목 중 전화(휴대폰) 및 SMS항목을 모두 동의 후 만기까지 유지 : 연 0.1%p
3.금리쿠폰을 적용",1,실명의 개인,"1. 가입기간 : 1년/2년/3년
2. 가입금액 : 월 50만원 이내",,20260820,,202608201532,S,단리,F,자유적립식,12,2.45,3.85
020000,은행,2026-08-31T05:51:56+00:00,202608,0010001,우리은행,WR0001F,우리SUPER주거래적금,"영업점,인터넷,스마트폰,전화(텔레뱅킹)","만기 후
- 1개월이내 : 만기시점약정이율×50%
- 1개월초과 6개월이내: 만기시점약정이율×30%
- 6개월초과 : 만기시점약정이율×20%

※ 만기시점 약정이율 : 일반정기적금 금리","1.우리은행 입출식 계좌에서 각 항목별 실적 월 수가 계약기간의 1/2이상인 경우
가.급여/연금 이체:연 0.7%p
나.공과금 자동이체 출금: 0.3%p
다.우리카드사 신용/체크카드 결제 10만원 이상: 연 0.3%p
2.상품서비스 마케팅 동의 항목 중 전화(휴대폰) 및 SMS항목을 모두 동의 후 만기까지 유지 : 연 0.1%p
3.금리쿠폰을 적용",1,실명의 개인,"1. 가입기간 : 1년/2년/3년
2. 가입금액 : 월 50만원 이내",,20260820,,202608201532,S,단리,S,정액적립식,12,2.45,3.85
020000,은행,2026-08-31T05:51:56+00:00,202608,0010001,우리은행,WR0001F,우리SUPER주거래적금,"영업점,인터넷,스마트폰,전화(텔레뱅킹)","만기 후
- 1개월이내 : 만기시점약정이율×50%
- 1개월초과 6개월이내: 만기시점약정이율×30%
- 6개월초과 : 만기시점약정이율×20%

※ 만기시점 약정이율 : 일반정기적금 금리","1.우리은행 입출식 계좌에서 각 항목별 실적 월 수가 계약기간의 1/2이상인 경우
가.급여/연금 이체:연 0.7%p
나.공과금 자동이체 출금: 0.3%p
다.우리카드사 신용/체크카드 결제 10만원 이상: 연 0.3%p
2.상품서비스 마케팅 동의 항목 중 전화(휴대폰) 및 SMS항목을 모두 동의 후 만기까지 유지 : 연 0.1%p
3.금리쿠폰을 적용",1,실명의 개인,"1. 가입기간 : 1년/2년/3년
2. 가입금액 : 월 50만원 이내",,20260820,,202608201532,S,단리,F,자유적립식,24,2.4,3.8
020000,은행,2026-08-31T05:51:56+00:00,202608,0010001,우리은행,WR0001F,우리SUPER주거래적금,"영업점,인터넷,스마트폰,전화(텔레뱅킹)","만기 후
- 1개월이내 : 만기시점약정이율×50%
- 1개월초과 6개월이내: 만기시점약정이율×30%
- 6개월초과 : 만기시점약정이율×20%

※ 만기시점 약정이율 : 일반정기적금 금리","1.우리은행 입출식 계좌에서 각 항목별 실적 월 수가 계약기간의 1/2이상인 경우
가.급여/연금 이체:연 0.7%p
나.공과금 자동이체 출금: 0.3%p
다.우리카드사 신용/체크카드 결제 10만원 이상: 연 0.3%p
2.상품서비스 마케팅 동의 항목 중 전화(휴대폰) 및 SMS항목을 모두 동의 후 만기까지 유지 : 연 0.1%p
3.금리쿠폰을 적용",1,실명의 개인,"1. 가입기간 : 1년/2년/3년
2. 가입금액 : 월 50만원 이내",,20260820,,202608201532,S,단리,S,정액적립식,24,2.4,3.8
020000,은행,2026-08-31T05:51:56+00:00,202608,0010001,우리은행,WR0001F,우리SUPER주거래적금,"영업점,인터넷,스마트폰,전화(텔레뱅킹)","만기 후
- 1개월이내 : 만기시점약정이율×50%
- 1개월초과 6개월이내: 만기시점약정이율×30%
- 6개월초과 : 만기시점약정이율×20%

※ 만기시점 약정이율 : 일반정기적금 금리","1.우리은행 입출식 계좌에서 각 항목별 실적 월 수가 계약기간의 1/2이상인 경우
가.급여/연금 이체:연 0.7%p
나.공과금 자동이체 출금: 0.3%p
다.우리카드사 신용/체크카드 결제 10만원 이상: 연 0.3%p
2.상품서비스 마케팅 동의 항목 중 전화(휴대폰) 및 SMS항목을 모두 동의 후 만기까지 유지 : 연 0.1%p
3.금리쿠폰을 적용",1,실명의 개인,"1. 가입기간 : 1년/2년/3년
2. 가입금액 : 월 50만원 이내",,20260820,,202608201532,S,단리,F,자유적립식,36,2.4,3.8
020000,은행,2026-08-31T05:51:56+00:00,202608,0010001,우리은행,WR0001F,우리SUPER주거래적금,"영업점,인터넷,스마트폰,전화(텔레뱅킹)","만기 후
- 1개월이내 : 만기시점약정이율×50%
- 1개월초과 6개월이내: 만기시점약정이율×30%
- 6개월초과 : 만기시점약정이율×20%

※ 만기시점 약정이율 : 일반정기적금 금리","1.우리은행 입출식 계좌에서 각 항목별 실적 월 수가 계약기간의 1/2이상인 경우
가.급여/연금 이체:연 0.7%p
나.공과금 자동이체 출금: 0.3%p
다.우리카드사 신용/체크카드 결제 10만원 이상: 연 0.3%p
2.상품서비스 마케팅 동의 항목 중 전화(휴대폰) 및 SMS항목을 모두 동의 후 만기까지 유지 : 연 0.1%p
3.금리쿠폰을 적용",1,실명의 개인,"1. 가입기간 : 1년/2년/3년
2. 가입금액 : 월 50만원 이내",,20260820,,202608201532,S,단리,S,정액적립식,36,2.4,3.8
020000,은행,2026-08-31T05:51:56+00:00,202608,0010022,전북은행,10-01-30-031-0018-0000,JB 다이렉트적금(자유적립식),"인터넷,스마트폰","√만기후 1개월이내 경과분 : 만기일 현재 계약기간별 정기적금(자유적립식) 실행이율의 1/2
√만기후 1개월초과 경과분 : 연 0.1%","추가우대금리 :
당행 계좌간 자동이체를 통해 이 예금으로 자동이체 된 금액에 0.1% 금리 우대",1,실명의 개인 및 개인사업자(임의단체 제외),"1. 초회불입금 1만원이상, 1인당 월별 최고 1천만원이내
2. 만기직전 1개월간 적립합계는 이전기간 적립금액을 초과할 수 없음
3. 인터넷뱅킹/스마트폰뱅킹 가입상품",10000000,20260820,,202608201415,S,단리,F,자유적립식,12,3.5,3.6
020000,은행,2026-08-31T05:51:56+00:00,202608,0010022,전북은행,10-01-30-031-0018-0000,JB 다이렉트적금(자유적립식),"인터넷,스마트폰","√만기후 1개월이내 경과분 : 만기일 현재 계약기간별 정기적금(자유적립식) 실행이율의 1/2
√만기후 1개월초과 경과분 : 연 0.1%","추가우대금리 :
당행 계좌간 자동이체를 통해 이 예금으로 자동이체 된 금액에 0.1% 금리 우대",1,실명의 개인 및 개인사업자(임의단체 제외),"1. 초회불입금 1만원이상, 1인당 월별 최고 1천만원이내
2. 만기직전 1개월간 적립합계는 이전기간 적립금액을 초과할 수 없음
3. 인터넷뱅킹/스마트폰뱅킹 가입상품",10000000,20260820,,202608201415,S,단리,F,자유적립식,24,3.2,3.3
020000,은행,2026-08-31T05:51:56+00:00,202608,0010022,전북은행,10-01-30-031-0018-0000,JB 다이렉트적금(자유적립식),"인터넷,스마트폰","√만기후 1개월이내 경과분 : 만기일 현재 계약기간별 정기적금(자유적립식) 실행이율의 1/2
√만기후 1개월초과 경과분 : 연 0.1%","추가우대금리 :
당행 계좌간 자동이체를 통해 이 예금으로 자동이체 된 금액에 0.1% 금리 우대",1,실명의 개인 및 개인사업자(임의단체 제외),"1. 초회불입금 1만원이상, 1인당 월별 최고 1천만원이내
2. 만기직전 1개월간 적립합계는 이전기간 적립금액을 초과할 수 없음
3. 인터넷뱅킹/스마트폰뱅킹 가입상품",10000000,20260820,,202608201415,S,단리,F,자유적립식,36,3.1,3.2
020000,은행,2026-08-31T05:51:56+00:00,202608,0010022,전북은행,10-01-30-031-0036,JB 다이렉트적금(정액적립식),"인터넷,스마트폰","√만기후 1개월이내 경과분 : 만기일 현재 계약기간별 정기적금(정액적립식) 실행이율의 1/2
√만기후 1개월초과 경과분 : 연 0.1%","추가우대금리 :
당행 계좌간 자동이체를 통해 6회이상 입금한 경우 
연 0.1% 금리우대",1,실명의 개인 및 개인사업자(임의단체 제외),"1. 초회불입금 1만원이상, 1인당 월별 최고 5백만원이내
2. 인터넷뱅킹/스마트폰뱅킹 가입상품",5000000,20260820,,202608201415,S,단리,S,정액적립식,12,3.6,3.7
020000,은행,2026-08-31T05:51:56+00:00,202608,0010022,전북은행,10-01-30-031-0036,JB 다이렉트적금(정액적립식),"인터넷,스마트폰","√만기후 1개월이내 경과분 : 만기일 현재 계약기간별 정기적금(정액적립식) 실행이율의 1/2
√만기후 1개월초과 경과분 : 연 0.1%","추가우대금리 :
당행 계좌간 자동이체를 통해 6회이상 입금한 경우 
연 0.1% 금리우대",1,실명의 개인 및 개인사업자(임의단체 제외),"1. 초회불입금 1만원이상, 1인당 월별 최고 5백만원이내
2. 인터넷뱅킹/스마트폰뱅킹 가입상품",5000000,20260820,,202608201415,S,단리,S,정액적립식,24,3.3,3.4
020000,은행,2026-08-31T05:51:56+00:00,202608,0010022,전북은행,10-01-30-031-0036,JB 다이렉트적금(정액적립식),"인터넷,스마트폰","√만기후 1개월이내 경과분 : 만기일 현재 계약기간별 정기적금(정액적립식) 실행이율의 1/2
√만기후 1개월초과 경과분 : 연 0.1%","추가우대금리 :
당행 계좌간 자동이체를 통해 6회이상 입금한 경우 
연 0.1% 금리우대",1,실명의 개인 및 개인사업자(임의단체 제외),"1. 초회불입금 1만원이상, 1인당 월별 최고 5백만원이내
2. 인터넷뱅킹/스마트폰뱅킹 가입상품",5000000,20260820,,202608201415,S,단리,S,정액적립식,36,3.2,3.3
020000,은행,2026-08-31T05:51:56+00:00,202608,0010020,제주은행,220002501,MZ 플랜적금,"영업점,인터넷,스마트폰","- 만기후 1개월 이내 : (일반)정기적금 기본이자율의 50%
(단, 최저금리 0.1%)
- 만기후 1개월 초과 3개월 이내 : (일반)정기적금 기본이자율의 25%
(단, 최저금리 0.1%)
- 만기후 3개월 초과 : 0.1%","①매월 1회이상 지속적 납입시:1년제: 0.50%
② 목표 금액 달성:0.50%
③ 신용카드,체크카드 합산 사용액 월10만원 이상 사용: 0.50%
* 청년이니까응원합니다 이벤트 : 0.50%",1,개인 및 개인사업자,월 납입한도 30만원 이하,300000,20260820,,202608200935,S,단리,F,자유적립식,12,2.95,4.95
020000,은행,2026-08-31T05:51:56+00:00,202608,0010020,제주은행,220002501,MZ 플랜적금,"영업점,인터넷,스마트폰","- 만기후 1개월 이내 : (일반)정기적금 기본이자율의 50%
(단, 최저금리 0.1%)
- 만기후 1개월 초과 3개월 이내 : (일반)정기적금 기본이자율의 25%
(단, 최저금리 0.1%)
- 만기후 3개월 초과 : 0.1%","①매월 1회이상 지속적 납입시:1년제: 0.50%
② 목표 금액 달성:0.50%
③ 신용카드,체크카드 합산 사용액 월10만원 이상 사용: 0.50%
* 청년이니까응원합니다 이벤트 : 0.50%",1,개인 및 개인사업자,월 납입한도 30만원 이하,300000,20260820,,202608200935,S,단리,F,자유적립식,24,3.15,5.15
020000,은행,2026-08-31T05:51:56+00:00,202608,0010020,제주은행,220002101,jbank 저금통적금,"인터넷,스마트폰","- 만기후 1개월 이내 : (일반)정기적금 기본이자율의 50%
(단, 최저금리 0.1%)
- 만기후 1개월 초과 3개월 이내 : (일반)정기적금 기본이자율의 25%
(단, 최저금리 0.1%)
- 만기후 3개월 초과 : 0.1%","* 거래조건에 따라 최고 2.1%p 우대금리 적용
① 자투리 출금계좌 평잔 50만원 이상 유지 : 0.8%p
② 첫거래고객 or JBANK저금통적금 1개월 내 재신규 : 0.5%p
③ 신규가입 시점에서 적금 목표금액 최소 30만원 이상 설정하고, 적금 신규일로부터 3개월 내 잔액이 목표금액 이상인 경우 :0.5%p
④ 추천인 우대금리 : 0.30%p",1,개인 및 개인사업자,월 납입한도 50만원 이하,500000,20260820,,202608200935,S,단리,F,자유적립식,6,2.3,4.4
020000,은행,2026-08-31T05:51:56+00:00,202608,0010020,제주은행,220002101,jbank 저금통적금,"인터넷,스마트폰","- 만기후 1개월 이내 : (일반)정기적금 기본이자율의 50%
(단, 최저금리 0.1%)
- 만기후 1개월 초과 3개월 이내 : (일반)정기적금 기본이자율의 25%
(단, 최저금리 0.1%)
- 만기후 3개월 초과 : 0.1%","* 거래조건에 따라 최고 2.1%p 우대금리 적용
① 자투리 출금계좌 평잔 50만원 이상 유지 : 0.8%p
② 첫거래고객 or JBANK저금통적금 1개월 내 재신규 : 0.5%p
③ 신규가입 시점에서 적금 목표금액 최소 30만원 이상 설정하고, 적금 신규일로부터 3개월 내 잔액이 목표금액 이상인 경우 :0.5%p
④ 추천인 우대금리 : 0.30%p",1,개인 및 개인사업자,월 납입한도 50만원 이하,500000,20260820,,202608200935,S,단리,F,자유적립식,12,2.6,4.7
020000,은행,2026-08-31T05:51:56+00:00,202608,0010020,제주은행,220002701,사이버우대매일부금,"인터넷,스마트폰","- 만기후 1개월 이내 : (일반)정기적금 기본이자율의 50%
(단, 최저금리 0.1%)
- 만기후 1개월 초과 3개월 이내 : (일반)정기적금 기본이자율의 25%
(단, 최저금리 0.1%)
- 만기후 3개월 초과 : 0.1%","최고 0.4%p 추가 우대금리 제공
1. 비대면채널 신규시 0.1%p
2. 아래의 조건 충족시 0.3%p 추가 우대금리 제공
①탐나는 J 직장인통장
②탐나는 J 주거래통장
가입고객이 기본우대 요건 충족 후 이 상품 가입시 0.1%p
③달리자 파킹통장 가입 고객이 이 상품 가입시 0.3%p
(단, ①, ②, ③항은 중복적용 불가)",1,개인 및 개인사업자,"가입 최소금액 1천원 이상,
매 입금별 1천원 이상",,20260820,,202608200935,S,단리,F,자유적립식,6,2.1,2.5
020000,은행,2026-08-31T05:51:56+00:00,202608,0010020,제주은행,220002701,사이버우대매일부금,"인터넷,스마트폰","- 만기후 1개월 이내 : (일반)정기적금 기본이자율의 50%
(단, 최저금리 0.1%)
- 만기후 1개월 초과 3개월 이내 : (일반)정기적금 기본이자율의 25%
(단, 최저금리 0.1%)
- 만기후 3개월 초과 : 0.1%","최고 0.4%p 추가 우대금리 제공
1. 비대면채널 신규시 0.1%p
2. 아래의 조건 충족시 0.3%p 추가 우대금리 제공
①탐나는 J 직장인통장
②탐나는 J 주거래통장
가입고객이 기본우대 요건 충족 후 이 상품 가입시 0.1%p
③달리자 파킹통장 가입 고객이 이 상품 가입시 0.3%p
(단, ①, ②, ③항은 중복적용 불가)",1,개인 및 개인사업자,"가입 최소금액 1천원 이상,
매 입금별 1천원 이상",,20260820,,202608200935,S,단리,F,자유적립식,12,2.4,2.8
020000,은행,2026-08-31T05:51:56+00:00,202608,0010020,제주은행,220002701,사이버우대매일부금,"인터넷,스마트폰","- 만기후 1개월 이내 : (일반)정기적금 기본이자율의 50%
(단, 최저금리 0.1%)
- 만기후 1개월 초과 3개월 이내 : (일반)정기적금 기본이자율의 25%
(단, 최저금리 0.1%)
- 만기후 3개월 초과 : 0.1%","최고 0.4%p 추가 우대금리 제공
1. 비대면채널 신규시 0.1%p
2. 아래의 조건 충족시 0.3%p 추가 우대금리 제공
①탐나는 J 직장인통장
②탐나는 J 주거래통장
가입고객이 기본우대 요건 충족 후 이 상품 가입시 0.1%p
③달리자 파킹통장 가입 고객이 이 상품 가입시 0.3%p
(단, ①, ②, ③항은 중복적용 불가)",1,개인 및 개인사업자,"가입 최소금액 1천원 이상,
매 입금별 1천원 이상",,20260820,,202608200935,S,단리,F,자유적립식,24,2.45,2.85
020000,은행,2026-08-31T05:51:56+00:00,202608,0010020,제주은행,220002701,사이버우대매일부금,"인터넷,스마트폰","- 만기후 1개월 이내 : (일반)정기적금 기본이자율의 50%
(단, 최저금리 0.1%)
- 만기후 1개월 초과 3개월 이내 : (일반)정기적금 기본이자율의 25%
(단, 최저금리 0.1%)
- 만기후 3개월 초과 : 0.1%","최고 0.4%p 추가 우대금리 제공
1. 비대면채널 신규시 0.1%p
2. 아래의 조건 충족시 0.3%p 추가 우대금리 제공
①탐나는 J 직장인통장
②탐나는 J 주거래통장
가입고객이 기본우대 요건 충족 후 이 상품 가입시 0.1%p
③달리자 파킹통장 가입 고객이 이 상품 가입시 0.3%p
(단, ①, ②, ③항은 중복적용 불가)",1,개인 및 개인사업자,"가입 최소금액 1천원 이상,
매 입금별 1천원 이상",,20260820,,202608200935,S,단리,F,자유적립식,36,2.55,2.95
020000,은행,2026-08-31T05:51:56+00:00,202608,0015130,주식회사 카카오뱅크,10-01-30-355-0005,카카오뱅크 26주적금,스마트폰,"- 만기 후 1개월 이내 : 가입시점 기본금리x50%
- 만기 후 1개월초과 3개월 이내 : 가입시점 기본금리x30%
- 만기 후 3개월 초과 : 0.20%","자동이체 연속 성공 우대금리 제공 : 최고 연 3.00%p
- 제공조건
① 7주차까지 자동이체 납입을 연속 성공하고 만기해지 하는 경우 연 1.00%p 제공
② 26주차까지 자동이체 납입을 연속 성공하고 만기해지 하는 경우 연 2.00%p 추가 제공
- 유의사항 : 자동이체 실패한 주차를 빈자리채우기 하여도 성공으로 인정되지 않음",1,만 14세 이상의 실명의 개인,"1. 가입방법 : 스마트폰
2. 가입금액 : 1천원, 2천원, 3천원, 5천원, 1만원
3. 가입기간 : 6개월
4. 26주적금서비스(자동이체)를 통해서 납입이 가능하며, 그 외의 입금은 모두 제한됨
(단, 26주적금 서비스를 통한 납입 실패 시 빈자리 채우기로 납입 가능)",,20260820,,202608200830,S,단리,F,자유적립식,6,2,5
020000,은행,2026-08-31T05:51:56+00:00,202608,0015130,주식회사 카카오뱅크,10-01-30-355-0007,카카오뱅크 우리아이적금,스마트폰,"- 만기 후 1개월 이내 : 가입시점 기본금리x50%
- 만기 후 1개월초과 3개월 이내 : 가입시점 기본금리x30%
- 만기 후 3개월 초과 : 0.20%","자동이체시 우대금리 제공 : 연 4.00%p
 - 제공조건 : 전체 계약월수의 1/2이상을 자동이체로 납입하고 만기 해지하는 경우
 - 유의사항 : 만기 자동연장된 원리금은 우대금리를 제공하지 않음",1,우리아이통장을 보유한 만 0세 이상 만 17세 미만의 실명의 개인,"1. 가입방법: 스마트폰 
2. 가입기간 : 12개월 
3. 월 적립한도: 1천원 이상 월 20만원 이하 원단위(단, 자동연장된 원리금은 월 적립한도에 포함되지 않음)
4. 우리아이서비스를 통해 법정대리인으로 확인된 부 또는 모가 본인을 대리하여 가입 가능",,20260820,,202608200830,S,단리,F,자유적립식,12,3,7
020000,은행,2026-08-31T05:51:56+00:00,202608,0015130,주식회사 카카오뱅크,10-01-30-355-0002,카카오뱅크 자유적금,스마트폰,"- 만기 후 1개월 이내 : 가입(또는 자동연장)시점 기본금리x50%
- 만기 후 1개월초과 3개월 이내 : 가입(또는 자동연장)시점 기본금리x30%
- 만기 후 3개월 초과 : 0.20%","자동이체시 우대금리 제공 : 연 0.20%p
 - 제공조건 : 전체 계약월수의 1/2이상을 자동이체로 납입하고 만기 해지하는 경우
 - 유의사항 : 만기 자동연장된 원리금은 우대금리를 제공하지 않음",1,만 14세 이상의 실명의 개인,"1. 가입방법 : 스마트폰
2. 가입금액 : 1천원 이상(원단위)
3. 가입기간 : 6개월 이상 ~ 36개월 이하(월, 일단위 지정 가능)
4. 월 적립한도 : 1천원 이상 월 300만원 이하 원단위(단, 자동연장된 원리금은 월 적립한도에 포함되지 않음)",,20260820,,202608200830,S,단리,F,자유적립식,6,3.5,3.7
020000,은행,2026-08-31T05:51:56+00:00,202608,0015130,주식회사 카카오뱅크,10-01-30-355-0002,카카오뱅크 자유적금,스마트폰,"- 만기 후 1개월 이내 : 가입(또는 자동연장)시점 기본금리x50%
- 만기 후 1개월초과 3개월 이내 : 가입(또는 자동연장)시점 기본금리x30%
- 만기 후 3개월 초과 : 0.20%","자동이체시 우대금리 제공 : 연 0.20%p
 - 제공조건 : 전체 계약월수의 1/2이상을 자동이체로 납입하고 만기 해지하는 경우
 - 유의사항 : 만기 자동연장된 원리금은 우대금리를 제공하지 않음",1,만 14세 이상의 실명의 개인,"1. 가입방법 : 스마트폰
2. 가입금액 : 1천원 이상(원단위)
3. 가입기간 : 6개월 이상 ~ 36개월 이하(월, 일단위 지정 가능)
4. 월 적립한도 : 1천원 이상 월 300만원 이하 원단위(단, 자동연장된 원리금은 월 적립한도에 포함되지 않음)",,20260820,,202608200830,S,단리,F,자유적립식,12,3.65,3.85
020000,은행,2026-08-31T05:51:56+00:00,202608,0015130,주식회사 카카오뱅크,10-01-30-355-0002,카카오뱅크 자유적금,스마트폰,"- 만기 후 1개월 이내 : 가입(또는 자동연장)시점 기본금리x50%
- 만기 후 1개월초과 3개월 이내 : 가입(또는 자동연장)시점 기본금리x30%
- 만기 후 3개월 초과 : 0.20%","자동이체시 우대금리 제공 : 연 0.20%p
 - 제공조건 : 전체 계약월수의 1/2이상을 자동이체로 납입하고 만기 해지하는 경우
 - 유의사항 : 만기 자동연장된 원리금은 우대금리를 제공하지 않음",1,만 14세 이상의 실명의 개인,"1. 가입방법 : 스마트폰
2. 가입금액 : 1천원 이상(원단위)
3. 가입기간 : 6개월 이상 ~ 36개월 이하(월, 일단위 지정 가능)
4. 월 적립한도 : 1천원 이상 월 300만원 이하 원단위(단, 자동연장된 원리금은 월 적립한도에 포함되지 않음)",,20260820,,202608200830,S,단리,F,자유적립식,24,3,3.2
020000,은행,2026-08-31T05:51:56+00:00,202608,0015130,주식회사 카카오뱅크,10-01-30-355-0002,카카오뱅크 자유적금,스마트폰,"- 만기 후 1개월 이내 : 가입(또는 자동연장)시점 기본금리x50%
- 만기 후 1개월초과 3개월 이내 : 가입(또는 자동연장)시점 기본금리x30%
- 만기 후 3개월 초과 : 0.20%","자동이체시 우대금리 제공 : 연 0.20%p
 - 제공조건 : 전체 계약월수의 1/2이상을 자동이체로 납입하고 만기 해지하는 경우
 - 유의사항 : 만기 자동연장된 원리금은 우대금리를 제공하지 않음",1,만 14세 이상의 실명의 개인,"1. 가입방법 : 스마트폰
2. 가입금액 : 1천원 이상(원단위)
3. 가입기간 : 6개월 이상 ~ 36개월 이하(월, 일단위 지정 가능)
4. 월 적립한도 : 1천원 이상 월 300만원 이하 원단위(단, 자동연장된 원리금은 월 적립한도에 포함되지 않음)",,20260820,,202608200830,S,단리,F,자유적립식,36,3,3.2
020000,은행,2026-08-31T05:51:56+00:00,202608,0015130,주식회사 카카오뱅크,10-01-30-355-0006,카카오뱅크 한달적금,스마트폰,"- 만기 후 1개월 이내 : 가입시점 기본금리x50%
- 만기 후 1개월초과 3개월 이내 : 가입시점 기본금리x30%
- 만기 후 3개월 초과 : 0.20%","매일/보너스 우대금리 제공 : 최고 연 5.50%p
- 제공조건
① 매일 우대금리 : 매 입금 시 마다 연 0.10%p 제공(최대 연 3.10%p)
② 보너스 우대금리 : 누적하여 5/10/15/20/25/31회 입금 시 해당 우대금리 제공(최대 연 2.40%p)
- 유의사항 : 만기 해지하는 경우에만 제공",1,만 14세 이상의 실명의 개인,"1. 가입방법 : 스마트폰
2. 납입금액 : 1회 100원 이상 3만원 이하(원단위)
3. 가입기간 : 31일
4. 직접 납입을 통해서 1일 1회만 입금 가능하며, 그 외의 입금은 모두 제한됨",,20260820,,202608200830,S,단리,F,자유적립식,1,0.5,6
